FECHA (YYMMDD),no2,station,o3,nox,mp10,no,mp2.5,dirviento,tamb,so2,velviento,hrel,co
4/17/2022,7.3,coronel norte,4,25.5983,85,18.2996,71,85.8,7.25,1.03,0.27,93.25,1.66
4/18/2022,10.93,coronel norte,5,52.6661,111,41.5804,93,181.2,7.6,1.3,0.46,96.35,2.29
4/19/2022,10.56,coronel norte,6,21.6571,41,11.0975,34,256.5,11.17,1.04,0.13,97.01,0.83
4/20/2022,8.33,coronel norte,7,20.0237,37,11.6959,32,262.6,10.85,0.95,0.7,93.92,1
4/21/2022,11.74,coronel norte,6,19.2183,35,7.48,25,122.9,7.37,1,0.26,92.38,0.8
4/22/2022,11.37,coronel norte,7,15.7867,30,4.42042,22,35.6,13.39,1,0.51,98.6901,0.72
4/23/2022,8.63,coronel norte,12,11.7267,27,3.09917,22,23.9,13.45,0.96,2.16,91.3199,0.62
4/24/2022,7.09,coronel norte,12,9.61209,36,2.54,26,39,13.67,1,3.32,92.6801,0.68
4/25/2022,9.86,coronel norte,10,20.7543,48,10.8962,40,105.9,7.57,1,0.46,94.4401,1.27
4/26/2022,11.18,coronel norte,14,17.0659,,5.91091,40,35.8,14.15,1.05,6.61,79.8101,0.81
4/27/2022,8.16,coronel norte,14,11.8946,38,3.84708,30,17.2,10.8,0.96,1.9,88.0601,0.68
4/28/2022,9.85,coronel norte,9,17.3775,35,7.52417,30,122.8,5.56,0.96,0.71,92.53,0.81
4/29/2022,13.97,coronel norte,5,36.3379,66,22.3612,56,156,4.35,1.09,0.35,93.8199,1.29
4/30/2022,14.01,coronel norte,5,33.0446,61,19.0392,52,96.1,5.57,1.52,0.4,94.85,1.25
5/1/2022,11.44,coronel norte,4,24.0212,45,12.5862,40,115.2,5.42,1.55,0.28,92.58,0.95
5/2/2022,13.79,coronel norte,3,43.372,59,29.587,50,101.1,7.48,1.22,0.32,94.98,1.35
5/3/2022,15.23,coronel norte,5,44.915,56,29.6883,48,179.3,7.73,1.95,0.54,94.78,0.96
5/4/2022,15.42,coronel norte,3,57.7435,98,46.3771,85,196.4,10.17,2.65,0.7,95.4,1.52
5/5/2022,16.66,coronel norte,2,34.887,56,18.2304,48,224.2,11.43,2.92,1.66,97,0.85
5/6/2022,13.8,coronel norte,3,32.7904,30,18.9871,27,155.3,11.14,1.63,0.82,96.33,0.62
5/7/2022,13.02,coronel norte,5,25.6513,23,12.6271,20,242.4,11.65,4.59,1.86,89.6901,0.49
5/8/2022,9.93,coronel norte,5,17.8488,43,7.91458,38,109,10.06,1,0.6,95.45,1.04
5/9/2022,15.55,coronel norte,2,23.4629,,7.91476,,25.2,13.3,1.25,0.29,97.3199,0.76
5/10/2022,16.69,coronel norte,2,42.7267,59,26.0324,46,242.7,12.75,4.06,1.05,94.25,0.92
5/11/2022,15.76,coronel norte,3,46.8996,78,31.1429,60,98.1,10.91,2.67,0.4,96.45,1.37
5/12/2022,10.71,coronel norte,6,15.9683,34,5.30292,29,79.9,11.36,1.03,0.23,89.26,0.97
5/13/2022,11.68,coronel norte,6,29.7504,56,18.4717,49,136.1,9.14,1.12,1.37,97.33,1.23
5/14/2022,16.01,coronel norte,5,45.2805,132,33.7504,121,147.3,7.35,2.61,0.97,83.35,2.18
5/15/2022,16.02,coronel norte,6,52.5695,193,45.7761,180,296.2,5.11,2.11,0.28,96.49,3.33
5/16/2022,19.42,coronel norte,4,40.2837,135,32.551,116,74.5,6.8,3.29,0.25,94.87,2.63
5/17/2022,15.42,coronel norte,6,42.0835,55,26.6626,47,129.6,9.59,5.21,1.1,95.6901,0.95
5/18/2022,8.67,coronel norte,13,13.1613,59,4.48625,51,51.4,8.28999,1.03,1.18,93.97,0.96
5/19/2022,1.77,coronel norte,15,5.66375,,4.39792,18,93.7,10.97,1,3.48,81.95,0.56
5/20/2022,7.07,coronel norte,13,17.7095,,11.1567,53,41.8,13.05,1.05,6.92,97.2,1.02
5/21/2022,13.38,coronel norte,5,55.7266,,42.3466,132,140.1,7.9,1.54,0.55,97.78,2.68
5/22/2022,5.34,coronel norte,11,8.76083,,3.65292,28,35.8,12.19,1,1.39,93.11,0.79
5/23/2022,8.02,coronel norte,5,19.729,,12.135,41,125.5,9.14,1.12,0.91,96.08,0.86
5/24/2022,10.15,coronel norte,7,23.3337,40,13.2554,36,91.9,7.06,1.26,1.18,95.92,0.83
5/25/2022,10.39,coronel norte,5,34.4186,74,30.045,70,126.2,5.33,1.58,0.63,97.1801,1.69
5/26/2022,9.52,coronel norte,5,30.2383,58,20.7171,58,83.9,3.15,1.76,0.26,96.16,1.23
5/27/2022,8.08,coronel norte,7,19.3067,40,11.2221,41,132.8,4.99,1.99,1.72,84.98,0.74
5/28/2022,9.03,coronel norte,6,26.0983,53,17.1375,55,135,3.43,3.43,1.39,93.53,1.09
5/29/2022,8.62,coronel norte,8,26.9042,85,18.2854,87,114.6,2.01,1.67,0.35,91.99,1.79
5/30/2022,13.23,coronel norte,7,32.3768,109,25.5148,104,128.7,3.38,2.08,1.34,84.9301,1.86
5/31/2022,11.07,coronel norte,5,28.9185,114,17.8495,114,43.4,0.34,1.66,0.19,95.71,2.05
6/1/2022,5.68,coronel norte,11,11.4621,61,5.8575,61,40.3,0.56,1.16,0.5,95.65,1.06
6/2/2022,3.41,coronel norte,15,6.25292,46,3.31583,46,126.4,6.32,1.04,2.13,79.4,0.79
6/3/2022,3.81,coronel norte,15,6.97459,29,3.86292,25,106.7,9.78,1.02,2.17,84.5601,0.7
6/4/2022,1.61,coronel norte,14,4.12791,19,3.76375,18,30.5,12,1,3.49,96.66,0.58
6/5/2022,2.25,coronel norte,14,4.98958,25,4.16375,22,42.6,13.09,1,5.08,91.09,0.63
6/6/2022,4.75,coronel norte,15,9.46249,29,4.85,26,297.5,10.33,1.04,0.71,97.38,0.74
6/7/2022,9.31,coronel norte,13,16.9687,53,8.39696,52,39,11.78,1.24,0.78,77.62,1.01
6/8/2022,12.9,coronel norte,10,22.5579,43,9.77789,43,246.4,10.74,1.2,0.43,97.5699,0.86
6/9/2022,5.79,coronel norte,11,12.225,42,6.71417,40,14.3,11.4,1.1,0.35,94.52,0.76
6/10/2022,16.74,coronel norte,7,64.9891,162,48.2513,149,151,5.22,3.33,0.99,81.26,2.12
6/11/2022,10.9,coronel norte,8,42.4818,149,36.7358,139,299.6,3.75,3.51,0.43,97.29,2.32
6/12/2022,3.69,coronel norte,16,6.6075,38,3.1125,37,110,8.84,1.27,0.95,88.75,0.76
6/13/2022,2.79,coronel norte,13,4.86954,33,3.38046,33,95.1,7.84,1.29,2.03,79.47,0.65
6/14/2022,1.57,coronel norte,10,3.69083,23,3.28292,25,98.9,8.81,1.2,2.41,94.84,0.62
6/15/2022,7.12,coronel norte,10,13.8035,38,7.88956,30,124.1,9.58,1.68,2.1,93.51,0.66
6/16/2022,11.06,coronel norte,4,27.2971,64,16.2376,63,218.5,9.3,3.28,0.94,97.17,0.91
6/17/2022,7.26,coronel norte,10,12.2075,41,4.94917,37,91.4,8.35001,1.25,0.29,95.28,0.87
6/18/2022,8.68,coronel norte,5,19.2762,50,10.7029,48,138,4.45,1.96,0.75,95.97,0.92
6/19/2022,5.97,coronel norte,11,10.155,60,4.43875,59,125.1,7.96,1.56,0.57,86,1.04
6/20/2022,4.99,coronel norte,8,9.38625,44,4.7425,45,117.1,10.98,1.19,0.71,96.4301,0.88
6/21/2022,2.91,coronel norte,11,3.95667,43,2.16429,44,111.6,10.15,1.13,2.73,93.34,0.79
6/22/2022,1.73,coronel norte,13,3.15,21,1.84958,22,113.9,11.42,1.03,1.75,77.74,0.6
6/23/2022,3.24,coronel norte,15,5.035,21,2.33417,20,104.1,9.42,1.1,2.58,92.02,0.63
6/24/2022,11.14,coronel norte,7,27.6717,63,16.6088,64,353.4,10.98,1.67,1.45,94.8,1.18
6/25/2022,11.28,coronel norte,4,28.5483,98,17.2663,93,163.1,6.14,2.03,0.17,97.5699,1.91
6/26/2022,5.97,coronel norte,7,10.9967,53,5.18542,52,11.1,8.7,1.37,0.73,81.36,1.19
6/27/2022,6.64,coronel norte,11,9.29625,35,2.75042,33,44.7,11.97,1.32,2.62,93.4301,0.91
6/28/2022,4.34,coronel norte,17,6.69417,23,2.61208,22,41.5,12.57,1.03,3.37,89,0.63
6/29/2022,4.69,coronel norte,17,9.06667,30,4.79333,25,24.8,12.6,1.03,0.66,97.3199,0.68
6/30/2022,5.22,coronel norte,13,10.2045,,5.37167,,183,6.56,1.18,0.73,96.46,0.78
7/1/2022,7.07,coronel norte,20,10.5808,29,3.69125,24,340.5,11.96,1.44,2.78,92.9401,0.73
7/2/2022,7.14,coronel norte,16,9.43208,43,2.53208,42,102.9,4.92,1.16,0.52,92.52,1.01
7/3/2022,4.72,coronel norte,19,6.07125,31,1.74833,31,123.6,6.51,1.19,1.48,93.4301,0.77
7/4/2022,8.26,coronel norte,17,12.0217,44,4.00417,41,335.5,8.81,1.14,2.87,93.42,0.92
7/5/2022,5.17,coronel norte,21,6.52334,26,1.74375,26,33.6,10.72,1.05,2.95,79.1901,0.66
7/6/2022,7.62,coronel norte,20,12.4896,52,5.0825,49,350.7,11.73,1.33,2.78,85.87,1.01
7/7/2022,7.33,coronel norte,12,12.2186,59,5.24715,58,98.8,5.87,1.44,1.05,90.78,1.16
7/8/2022,5.21,coronel norte,14,7.705,32,2.805,29,111.8,4.26,1.17,0.46,96.62,0.88
7/9/2022,7.2,coronel norte,18,9.02333,36,2.16417,37,81.1,10.29,1.22,4.7,81.41,0.84
7/10/2022,4.13,coronel norte,13,4.79041,45,1.33167,32,92.6,7.2,1.15,0.97,96.98,0.84
7/11/2022,10.81,coronel norte,10,14.3367,39,3.81417,42,123.8,6.6,1.49,1.56,94,0.92
7/12/2022,9.16,coronel norte,15,11.0146,48,2.34042,48,14.4,10.2,1.61,2.33,72.29,0.94
7/13/2022,10.66,coronel norte,9,12.2235,42,2.439,51,81.7,8.06,1.99,0.89,98.29,0.93
7/14/2022,3.57,coronel norte,15,3.93167,24,1.08333,24,114.4,2.9,1.28,2.06,97.6801,0.69
7/15/2022,9.81,coronel norte,7,17.2821,38,7.74875,48,110.7,3.27,1.63,1.62,93.39,0.95
7/16/2022,8.68,coronel norte,10,15.4488,55,7.02708,64,10.3,2.75,1.21,0.25,95.38,1.25
7/17/2022,6.09,coronel norte,19,6.98583,26,1.49042,29,51.8,8.03999,1.11,2.69,85.78,0.72
7/18/2022,10.48,coronel norte,8,21.5071,55,11.1567,90,133.7,4.95,1.8,1.43,96,1.23
7/19/2022,12.86,coronel norte,3,40.9645,150,28.1005,218,165,2.86,2.07,0.28,90.38,2.68
7/20/2022,9.8,coronel norte,5,25.4062,73,15.6075,85,84,4.46,1.12,0.29,97.73,1.55
7/21/2022,9.92,coronel norte,9,14.2267,39,4.43,49,350.5,11.5,1,0.58,99.4,0.86
7/22/2022,7.56,coronel norte,10,11.4108,35,3.86583,46,29.1,10.3,1,1.66,97.97,0.83
7/23/2022,6.33,coronel norte,11,9.60333,31,3.27417,35,33,11.15,0.96,2.35,99,0.77
7/24/2022,4.21,coronel norte,11,7.05959,24,2.84708,29,43.8,11.63,0.96,2.11,99.46,0.72
7/25/2022,1.62,coronel norte,14,4.3775,,3.31667,14,65,12.13,0.96,2.55,88.25,0.48
7/26/2022,5.85,coronel norte,16,9.75958,,4.195,30,44.3,12.81,0.96,6.4,87.67,0.73
7/27/2022,4.24,coronel norte,12,7.721,,3.861,40,84.2,10.09,1.01,1.31,89.8101,0.74
7/28/2022,11.13,coronel norte,7,35.0025,62,23.9171,69,106.6,7.09,1.81,0.47,95.58,1.09
7/29/2022,11.12,coronel norte,6,39.0948,53,27.9735,53,144.9,6.4,2.71,0.61,95.8101,1
7/30/2022,7.39,coronel norte,8,13.2304,44,5.84417,46,70.5,6.39,1.14,0.36,95.8199,0.92
7/31/2022,5.67,coronel norte,12,9.51459,46,3.94292,52,116.3,8.07001,1.06,1.21,91.62,0.86
8/1/2022,10.6,coronel norte,7,21.6479,44,11.0467,43,266.9,8.61,2.13,0.96,94.08,0.79
8/2/2022,12.43,coronel norte,4,37.2725,76,24.8383,72,123.5,4.4,3.03,0.33,96.54,1.23
8/3/2022,8.36,coronel norte,11,17.6604,54,9.38391,56,145.9,3.46,4.75,0.66,96.98,1.55
8/4/2022,6.29,coronel norte,13,8.19669,,2.42652,36,87.7,9.12,1,0.74,79.67,0.82
8/5/2022,6.27,coronel norte,13,10.0754,36,4.15333,39,114.3,8.25,1,1.34,93.73,0.88
8/6/2022,8.69,coronel norte,12,15.27,42,6.58,47,117.2,10.24,1.01,0.38,97.92,0.94
8/7/2022,8.69,coronel norte,13,15.27,24,6.58,27,61,9.53999,1.04,0.39,98.0601,0.79
8/8/2022,8.69,coronel norte,8,15.27,,6.58,86,248.5,9.50999,2,2.41,85.02,1
8/9/2022,8.69,coronel norte,5,15.27,,6.58,153,211.3,4.46,2.32,0.24,96.77,1.74
8/10/2022,6.42,coronel norte,11,11.18,58,4.95473,53,145.7,6.35,4.73,0.77,97.11,1.18
8/11/2022,,coronel norte,10,,37,,40,114.3,4.53,1.09,0.6,93.4301,0.95
8/12/2022,,coronel norte,16,,21,,25,46.5,10.49,1.07,2.37,89.25,0.66
8/13/2022,2.18,coronel norte,16,4.03958,27,2.14667,30,36.5,11.28,1.02,4.06,89.33,0.69
8/14/2022,3.31,coronel norte,17,4.70917,31,1.80042,33,83,9.58,1.04,0.41,95.8,0.77
8/15/2022,4.81,coronel norte,17,6.79,22,1.98,25,119.3,5.38,1,1.39,94.8101,0.65
8/16/2022,9.42,coronel norte,17,25.6725,13,16.2525,14,20.1,10.28,1.93,5.49,98.51,0.47
8/17/2022,12.04,coronel norte,13,33.6924,18,21.6495,,173,7.31,1.7,0.92,81.01,0.6
8/18/2022,7.21,coronel norte,10,23.5113,32,16.4579,33,134.2,4.56,1.6,0.56,95.35,0.84
8/19/2022,9.11,coronel norte,6,34.3954,43,25.2833,42,223.6,5.62,3.48,0.58,96.25,0.98
8/20/2022,6.99,coronel norte,7,17.5942,17,10.5988,18,210.2,9.58,2.94,1.72,93.21,0.5
8/21/2022,6.36,coronel norte,7,16.5621,28,10.2054,27,134.1,8.58,2.03,0.67,95.3101,0.7
8/22/2022,7.52,coronel norte,7,18.9183,31,11.3952,32,90.1,7.69,3.18,0.2,95.63,0.72
8/23/2022,5.61,coronel norte,15,8.29791,17,2.87209,20,256.3,10.22,1.1,1.58,91.1801,0.56
8/24/2022,7.44,coronel norte,9,12.6471,21,5.27125,23,176.7,10.33,2.06,0.84,94.9401,0.54
8/25/2022,6.44,coronel norte,11,17.675,22,11.2442,24,176.5,6.94,6.18,1.55,94.96,0.91
8/26/2022,7.74,coronel norte,9,13.8792,21,6.17292,22,103.1,4.69,2.38,0.31,95.74,0.49
8/27/2022,7.46,coronel norte,10,14.5971,23,7.13333,34,180.9,6.02,1.48,0.34,90.74,0.6
8/28/2022,14.63,coronel norte,6,45.4913,,30.8671,89,120.7,3.09,3.09,0.44,91.9301,1.08
8/29/2022,8.67,coronel norte,11,32.0467,,23.4388,79,323.4,5.63,1.67,0.31,95.02,1.15
8/30/2022,7.98,coronel norte,14,9.71124,,2.14042,33,15.1,11.93,1.12,1.28,82.23,0.56
8/31/2022,6.69,coronel norte,8,11.2783,50,4.6125,33,98.5,8.72,1.99,0.34,94.97,0.54
9/1/2022,9.08,coronel norte,7,17.791,42,8.82527,26,112.5,7.31,1.17,0.31,92.4301,0.58
9/2/2022,11.7,coronel norte,9,28.6812,66,16.9808,35,196.1,5.09,1.13,0.4,94.9,0.83
9/3/2022,11.56,coronel norte,8,24.1371,56,12.5779,29,204.2,6.55,1.97,0.67,94.3101,0.77
9/4/2022,9.53,coronel norte,9,15.9871,40,6.51458,24,184.6,8.03,1.27,0.59,94.33,0.62
9/5/2022,12.31,coronel norte,8,25.7196,98,13.4125,63,115,7.04,1.29,0.34,94.65,1.14
9/6/2022,8.22,coronel norte,11,18.9396,74,10.8129,50,103.3,5.31,1.01,0.56,96.2,1.15
9/7/2022,3.98,coronel norte,23,5.72523,25,2.19571,12,356,10.54,1.3,2.9,94.15,0.46
9/8/2022,6.1,coronel norte,16,14.4775,32,8.42168,20,118.5,4.41,1.28,0.6,85.59,0.66
9/9/2022,8.36,coronel norte,11,19.6417,65,11.2808,43,124.5,3.39,1.57,0.36,93.6,0.94
9/10/2022,7.6,coronel norte,10,16.9121,57,9.31792,35,121,4.6,1.59,0.43,94.29,0.89
9/11/2022,9.05,coronel norte,10,13.2971,48,4.26708,35,99.9,7.16,1.39,0.32,95.35,0.69
9/12/2022,8.27,coronel norte,11,21.3745,80,19.8995,59,126.6,8.35001,1.17,0.55,91.16,1.09
9/13/2022,7.56,coronel norte,11,17.9225,53,10.4088,34,112.4,6.51,1.02,0.58,94.46,0.83
9/14/2022,9.66,coronel norte,10,25.6367,60,16.0204,41,115.2,6.2,1.59,0.52,96.73,0.95
9/15/2022,6.84,coronel norte,12,10.4742,47,3.64292,29,109.3,7.6,1,0.28,95.33,0.78
9/16/2022,4.48,coronel norte,16,6.84834,20,2.56542,17,41.4,11.73,1,2.52,88.95,0.53
9/17/2022,5.74,coronel norte,15,7.64,23,2.04417,20,232.6,9.68001,1,0.84,98.14,0.61
9/18/2022,3.51,coronel norte,17,6.92625,20,3.4825,15,135.7,2.75,1.27,0.73,93.91,0.63
9/19/2022,4.96,coronel norte,15,10.6358,,5.695,,116.8,2.98,1.84,0.43,91.67,0.7
9/20/2022,4.69,coronel norte,15,8.69524,,4.03333,,179.7,7.34,1.05,0.91,81.46,0.59
9/21/2022,5.15,coronel norte,16,8.46083,,3.65292,,142.2,7.43,1.31,1.01,88.39,0.59
9/22/2022,6.4,coronel norte,16,11.8087,,5.5725,,106.4,8.98,2.69,0.37,85.86,0.47
9/23/2022,5.68,coronel norte,16,10.5383,,4.86042,,236.7,11.51,1.56,2.15,83.59,0.41
9/24/2022,7.38,coronel norte,12,16.5758,,9.20042,,131.4,7.6,3.1,0.28,91.02,0.5
9/25/2022,5.6,coronel norte,13,12.1788,,6.61333,,121.8,5.71,1.19,0.26,92.83,0.78
9/26/2022,5.61,coronel norte,15,8.14999,,2.8625,,97.8,8.05,1,0.54,94.47,
9/27/2022,,coronel norte,,,,,,154.6,10.22,,0.9,95.6801,
9/28/2022,9.65,coronel norte,9,29.608,,19.962,,77.6,8.14,1,0.27,95.35,
9/29/2022,,coronel norte,,,,,,340.2,11.3,,1.01,94.33,
9/30/2022,,coronel norte,,,,,,,,,0.7,,
10/1/2022,,coronel norte,,,,,,,,,0.38,,
10/2/2022,,coronel norte,,,,,,,,,0.21,,
10/3/2022,,coronel norte,,,,,,,,,0.74,,
10/4/2022,,coronel norte,,,,,,,,,0.2,,
10/5/2022,,coronel norte,,,,,,,,,0.32,,
10/6/2022,,coronel norte,,,,,,,,,1.35,,
10/7/2022,,coronel norte,,,,,,,,,0.3,,
10/8/2022,,coronel norte,,,,,,,,,0.21,,
10/9/2022,,coronel norte,,,,,,247.2,15.96,,0.63,33.58,
10/10/2022,4.55,coronel norte,14,10.7054,33,6.17458,12,106.3,6.4,1.08,0.37,89.98,
10/11/2022,5.29,coronel norte,18,12.9179,35,7.64667,13,160.9,7.03,3.62,0.37,92.64,
10/12/2022,3.22,coronel norte,19,5.725,26,2.60209,9,312.9,12.21,1,0.82,86.73,
10/13/2022,5.43,coronel norte,15,11.3254,39,5.90542,13,160.1,6.07,1.03,0.82,87.3199,
10/14/2022,6.23,coronel norte,11,12.2017,37,5.98208,14,133.1,6.62,1.09,0.43,83.71,
10/15/2022,6.45,coronel norte,12,16.0312,38,9.57834,13,145.9,8.35001,1.2,0.56,95.7,
10/16/2022,3.68,coronel norte,14,6.12708,18,2.60833,9,197.7,9.97,1,0.68,88.64,
10/17/2022,5.04,coronel norte,12,9.92125,44,4.89542,27,247.9,11.2,1.02,0.97,89.1801,
10/18/2022,2.95,coronel norte,16,5.96,21,3.17625,12,322.6,11.04,1.01,0.87,93.4,
10/19/2022,,coronel norte,,,,,,116.2,7.86,,1.08,95.25,
10/20/2022,,coronel norte,,,,,,,,,0.87,,
10/21/2022,,coronel norte,,,,,,,,,0.36,,
10/22/2022,,coronel norte,,,,,,,,,0.42,,
10/23/2022,,coronel norte,,,,,,,,,0.58,,
10/24/2022,,coronel norte,,,,,,,,,0.39,,
10/25/2022,,coronel norte,,,,,,,,,0.77,,
10/26/2022,,coronel norte,,,,,,291.2,18.13,,0.67,63.58,
10/27/2022,3.81,coronel norte,13,10.2058,27,6.3925,11,109.1,9.11,1.02,0.32,93.38,
10/28/2022,3.81,coronel norte,14,7.6275,28,3.8575,20,2,13.8,1,0.49,90.65,
10/29/2022,2.69,coronel norte,13,5.98917,16,3.30542,10,304.6,12.59,1,0.59,99.29,
10/30/2022,3.17,coronel norte,15,6.43208,23,3.26375,9,173.4,5.38,1,0.85,90.9301,
10/31/2022,6.69,coronel norte,14,10.8363,28,4.1975,12,107.6,7.63,1.07,0.91,78.45,
11/1/2022,8.76,coronel norte,16,14.4021,35,5.6475,12,195.4,13.3,1.16,1.82,54.49,
11/2/2022,4.79,coronel norte,22,8.67043,48,3.87584,17,20.8,11.83,1.01,1.33,89.4401,
11/3/2022,4.64,coronel norte,26,8.46227,53,3.81954,22,282,11.51,1,0.65,90.63,
11/4/2022,5.18,coronel norte,27,9.18375,55,4.00792,26,339.8,11.91,1,0.68,80.3,
11/5/2022,4.18,coronel norte,27,6.87083,28,2.69667,12,101.4,11.14,1,0.51,87.28,
11/6/2022,3.81,coronel norte,24,7.29584,24,3.48708,12,149.6,9.39,1,0.93,88.6901,
11/7/2022,6.86,coronel norte,12,12.8755,47,6.0195,23,156.2,10.07,1.03,1.47,86.13,
11/8/2022,6.58,coronel norte,12,13.8171,56,7.23292,16,340,13.64,1.04,0.72,91.1,
11/9/2022,3.06,coronel norte,16,6.92333,33,3.86542,13,36.5,13.89,1,2.62,86.21,
11/10/2022,3.97,coronel norte,16,8.4725,30,4.61916,12,54.3,13.84,1,0.94,80.4301,
11/11/2022,3.78,coronel norte,14,8.21001,29,4.42709,12,8.89999,13.65,1,0.71,92.79,
11/12/2022,2.86,coronel norte,15,6.05042,26,3.20458,12,59.5,13.03,1,0.99,90.55,
11/13/2022,3.07,coronel norte,12,6.52583,23,3.48583,10,75.6,12.14,1,0.96,92.48,
11/14/2022,3.29,coronel norte,10,7.53375,19,4.24042,7,94.7,13.02,1,1,96.14,
11/15/2022,3.57,coronel norte,13,10.48,28,6.91167,8,240.2,13.54,3.32,1.87,95.73,
11/16/2022,2.12,coronel norte,10,7.00042,25,4.89709,7,118.2,11.83,1.01,0.48,91.38,
11/17/2022,2.6,coronel norte,11,7.11459,31,4.51334,7,244.1,15.25,1,2.89,88.12,
11/18/2022,2.62,coronel norte,12,7.27583,24,4.65459,5,244.1,15.39,1.01,2.84,84.12,
11/19/2022,2.87,coronel norte,14,6.54625,32,3.72459,7,236.1,14.18,1,0.42,81.5601,
11/20/2022,2.17,coronel norte,14,5.71125,36,3.70167,10,193.2,11.65,1,1.59,76.7,
11/21/2022,4.42,coronel norte,13,10.5425,46,6.12583,12,157.7,8.94,1.02,0.46,92.58,
11/22/2022,9.74,coronel norte,14,8.88095,34,7.68501,10,233.8,12.15,2.99,0.46,77.78,
11/23/2022,4.86,coronel norte,8,7.61083,27,2.78333,6,145.4,12.53,1.04,0.37,89.59,
11/24/2022,7.37,coronel norte,9,13.4479,45,6.1025,10,165.8,12.68,1.29,0.33,92.92,
11/25/2022,9.18,coronel norte,13,14.1679,57,5.00125,13,228.1,12.77,1.1,1.41,86.22,
11/26/2022,9.41,coronel norte,14,14.7462,64,5.3525,16,101,11.53,1.25,0.47,91.03,
11/27/2022,5.9,coronel norte,22,7.17167,33,1.51167,15,357.3,12.79,1,0.83,92.05,
11/28/2022,8.09,coronel norte,16,10.9617,36,2.97458,14,323.1,13.3,1,1.04,95.58,
11/29/2022,5.45,coronel norte,9,9.23083,36,3.92792,10,179.3,13.44,1.26,0.53,87.95,
11/30/2022,7.12,coronel norte,13,10.1387,38,3.09,9,243.1,13.8,1.76,0.84,83.23,
12/1/2022,8.05,coronel norte,13,12.3138,47,4.37833,14,202.4,9.84,1.78,0.26,84.87,
12/2/2022,6.52,coronel norte,12,11.6913,44,5.17792,10,170.3,9.82001,3.98,0.69,85.24,
12/3/2022,4.95,coronel norte,6,8.01707,31,3.11833,7,125.3,12.37,1.03,0.27,90.27,
12/4/2022,5.54,coronel norte,7,9.39542,35,3.94667,8,126.3,10.91,1.13,0.55,89.01,
12/5/2022,5.61,coronel norte,6,9.7975,36,4.19125,7,143.8,11.21,1.13,0.64,89.11,
12/6/2022,6.14,coronel norte,10,14.4913,38,8.36708,,139.2,13.32,4.26,0.32,88.66,
12/7/2022,4.8,coronel norte,4,8.20541,28,3.4,,125.4,12.86,1,1.04,95.6801,
12/8/2022,3.94,coronel norte,4,7.03416,13,3.09292,6,16.9,17.19,1,2.52,96.73,
12/9/2022,5.28,coronel norte,5,8.51291,18,3.22875,6,14.8,16.74,1,0.77,98.23,
12/10/2022,5.64,coronel norte,8,11.1408,36,5.51376,9,162.1,15.09,1.1,0.81,84.88,
12/11/2022,5.36,coronel norte,9,7.97125,37,2.62208,6,178,13.49,1.08,0.27,75.55,
12/12/2022,5.32,coronel norte,9,8.25667,33,2.95292,5,225.1,13.98,1.03,2.39,76.7,
12/13/2022,6.17,coronel norte,7,12.1358,35,5.96917,8,113.8,11.97,1.22,0.23,87.0699,
12/14/2022,6.49,coronel norte,9,12.5154,34,6.03083,7,208.8,14.28,3.44,0.91,87.16,
12/15/2022,9.83,coronel norte,7,17.6217,42,7.78917,13,192,14.05,1.25,0.69,90.5601,
12/16/2022,8.04,coronel norte,9,13.9608,37,5.91583,12,173.4,12.66,1.19,0.33,88.21,
12/17/2022,7.71,coronel norte,8,12.6196,30,4.90542,8,154.9,12.21,1.16,0.5,84.61,
12/18/2022,7.02,coronel norte,6,12.4142,28,5.39458,9,104.9,12,1.16,0.7,89.88,
12/19/2022,6.66,coronel norte,9,9.765,31,3.13417,9,122.3,11.68,1.01,0.51,88.11,
12/20/2022,6.06,coronel norte,12,10.2482,48,4.38046,33,114.2,12.59,4.48,0.75,86.08,
12/21/2022,6.89,coronel norte,6,10.8608,65,3.96958,8,106.4,15.97,1.01,0.15,93.97,
12/22/2022,7.06,coronel norte,9,10.1896,49,3.13792,6,37.1,17.12,1.07,1,86.73,
12/23/2022,7.2,coronel norte,7,11.9125,26,4.71583,8,162.9,12.2,1.13,0.75,81.8199,
12/24/2022,7.42,coronel norte,9,12.685,33,5.3325,10,216,12.29,1.5,1.9,72.46,
12/25/2022,4.33,coronel norte,15,5.60458,46,1.46542,16,137.6,27.14,1,0.31,18.5,
12/26/2022,6.76,coronel norte,10,11.3163,42,4.83583,13,23.4,15.44,3.53,1.79,85.73,
12/27/2022,6.36,coronel norte,6,12.2017,41,5.83792,13,147.6,13.64,1.46,0.42,91.46,
12/28/2022,7.03,coronel norte,7,12.7783,45,5.75083,12,212.3,11.63,1.61,1.22,79.5699,
12/29/2022,9.56,coronel norte,8,19.8721,54,10.3096,15,204,11.11,2.3,0.62,88.4401,
12/30/2022,9.48,coronel norte,13,14.4083,74,4.93667,27,239.7,13.93,1.55,2.43,78.55,
12/31/2022,6.93,coronel norte,11,10.4617,55,3.52875,20,85.3,10.19,1.05,0.17,95.0601,
1/1/2023,4.05,coronel norte,15,5.13458,31,1.27958,13,4,15.51,1,0.46,85.4301,
1/2/2023,5.08,coronel norte,8,8.04375,31,2.97417,11,151.6,12.28,1.06,1.25,81.03,
1/3/2023,5.04,coronel norte,7,8.09416,32,3.05833,8,113.7,11.43,1.08,0.31,82.26,
