FECHA (YYMMDD),mp10,station,mp2.5,dirviento,tamb,so2,velviento,hrel,no2,o3,nox,no,co
2/24/2021 0:00,,estacion centro,,43.6083,13.5855,0.75,0.411192,35.5738,9.69,,13.4638,3.77708,0.09
2/25/2021 0:00,,estacion centro,,91.7599,15.2963,0.86,0.37759,40.524,8.55,,13.4357,4.88806,0.09
2/26/2021 0:00,,estacion centro,,103.053,14.695,0.73,1.55525,59.24,7.47,,11.2281,3.759,0.11
2/27/2021 0:00,,estacion centro,,91.1138,13.5903,0.64,0.462096,82.8101,5.78,,7.67902,1.89413,0.13
2/28/2021 0:00,,estacion centro,,187.519,14.653,0.65,1.49811,74.8065,5.65,,7.98379,2.33834,0.1
3/1/2021 0:00,,estacion centro,,31.2122,13.6272,0.64,0.559865,76.6835,7.96,,11.8115,3.85385,0.12
3/2/2021 0:00,,estacion centro,,291.794,12.8832,0.71,1.12567,86.0667,7.75,,11.3719,3.61744,0.13
3/3/2021 0:00,,estacion centro,,205.046,12.9788,0.67,0.789209,86.1949,7.5,,11.4356,3.93119,0.17
3/4/2021 0:00,,estacion centro,,135.806,12.899,0.68,0.910315,98.0684,7.08,,11.0911,4.00909,0.17
3/5/2021 0:00,,estacion centro,,206.334,12.349,0.68,1.75333,100,6.69,,11.7959,5.10325,0.17
3/6/2021 0:00,,estacion centro,,185.971,12.9783,0.69,0.918816,90.96,6.64,,9.87828,3.23776,0.19
3/7/2021 0:00,,estacion centro,,39.0762,13.8267,0.66,0.466471,83.835,6.24,,9.71805,3.48009,0.2
3/8/2021 0:00,,estacion centro,,92.9958,13.3172,0.7,0.782575,61.508,9.28,,14.4938,5.21632,0.22
3/9/2021 0:00,,estacion centro,,122.165,13.6807,0.66,1.1855,55.4882,9.46,,13.1431,3.68762,0.21
3/10/2021 0:00,,estacion centro,,286.916,12.6972,0.64,0.261303,49.1452,8.1,,12.2249,4.12006,0.22
3/11/2021 0:00,,estacion centro,,30.096,11.7027,0.67,0.370868,76.2797,7.59,,11.1187,3.52407,0.24
3/12/2021 0:00,,estacion centro,,140.225,12.3723,0.76,1.10199,91.8018,7.25,,12.4224,5.17544,0.24
3/13/2021 0:00,,estacion centro,,272.518,13.5692,0.78,0.620531,92,5.86,,8.84354,2.98247,0.23
3/14/2021 0:00,,estacion centro,,133.541,12.6678,0.94,1.19951,89.4067,3.36,,4.7721,1.40911,0.18
3/15/2021 0:00,,estacion centro,,92.5115,11.5375,,0.4261,100,,,,,
3/16/2021 0:00,,estacion centro,,145.213,12.2205,0.91,0.495844,90.6233,5.44,,8.3204,2.88337,0.13
3/17/2021 0:00,,estacion centro,,102.366,11.8187,0.79,0.727949,74.5378,6.01,,9.54375,3.52986,0.13
3/18/2021 0:00,,estacion centro,,157.881,12.7,0.81,0.479094,66.2756,6.82,,10.4263,3.60754,0.12
3/19/2021 0:00,,estacion centro,,18.4914,12.4428,0.7,0.465373,43.6422,5.99,,9.27771,3.29137,0.12
3/20/2021 0:00,,estacion centro,,107.677,11.0443,0.8,0.515745,68.3453,4.92,,6.52775,1.60629,0.12
3/21/2021 0:00,,estacion centro,,333.762,11.1667,0.75,0.285746,83.0817,1.75,,2.196,0.465566,0.15
3/22/2021 0:00,,estacion centro,,218.399,12.7317,0.76,1.01853,58.0728,8.12,,11.8735,3.7536,0.18
3/23/2021 0:00,,estacion centro,,89.5676,11.6138,0.76,1.10887,36.4573,9.64,,13.3336,3.69427,0.18
3/24/2021 0:00,,estacion centro,,96.9838,11.5602,1,1.30143,48.42,9.52,,14.3123,4.78799,0.18
3/25/2021 0:00,,estacion centro,,96.3342,11.8497,0.88,1.12543,55.4452,8.98,,12.8854,3.90089,0.18
3/26/2021 0:00,,estacion centro,,110.949,13.1148,0.81,2.12548,51.3467,10.43,,14.09,3.65622,0.22
3/27/2021 0:00,,estacion centro,,107.882,11.7933,0.9,2.22878,39.1127,4.83,,5.50723,0.683776,0.18
3/28/2021 0:00,,estacion centro,,84.0383,10.8145,0.83,0.378486,52.2242,5.1,,5.76007,0.658048,0.15
3/29/2021 0:00,,estacion centro,,99.8636,11.6132,1.07,1.34075,33.6987,10.06,,14.4264,4.36683,0.21
3/30/2021 0:00,,estacion centro,,104.177,11.5977,1.26,1.86748,38.565,9.03,,10.9086,1.87616,0.23
3/31/2021 0:00,,estacion centro,,98.0632,11.2812,0.82,0.865247,43.4492,8.7,,10.5355,1.83538,0.24
4/1/2021 0:00,,estacion centro,,98.2147,11.4272,0.73,0.851792,53.6543,9.23,,11.1113,1.88508,0.25
4/2/2021 0:00,,estacion centro,,85.0459,11.7195,0.7,0.72541,54.4537,4.89,,5.62471,0.735757,0.2
4/3/2021 0:00,,estacion centro,,95.6864,11.2418,0.85,0.983203,58.8743,4.52,,5.26235,0.747257,0.16
4/4/2021 0:00,,estacion centro,,10.0128,10.9243,0.78,0.499991,68.4612,6.34,,7.67831,1.34348,0.16
4/5/2021 0:00,,estacion centro,,102.813,12.6348,0.94,1.23965,61.7408,9.96,,15.1419,5.18202,0.26
4/6/2021 0:00,,estacion centro,,113.873,12.6832,0.7,1.79544,65.8972,8.2,,9.98602,1.79053,0.22
4/7/2021 0:00,,estacion centro,,121.455,12.5053,0.66,1.53498,37.843,9,,10.8706,1.87187,0.22
4/8/2021 0:00,,estacion centro,,103.074,11.2573,0.68,1.90779,39.9363,10.7,,13.9352,3.235,0.25
4/9/2021 0:00,,estacion centro,,116.443,11.6793,0.75,3.60532,34.0123,10.41,,13.2203,2.80576,0.24
4/10/2021 0:00,,estacion centro,,100.779,10.9267,0.75,2.02304,54.1,8,,9.4921,1.4958,0.24
4/11/2021 0:00,,estacion centro,,103.845,10.3655,0.64,2.3691,36.8112,7.4,,8.8015,1.39745,0.23
4/12/2021 0:00,,estacion centro,,107.592,10.668,0.69,2.07544,30.6257,10.12,,13.5639,3.4467,0.22
4/13/2021 0:00,,estacion centro,,107.516,12.1472,1.03,2.6817,17.3082,9.74,,13.2076,3.46553,0.23
4/14/2021 0:00,,estacion centro,,50.9612,11.7868,0.73,0.492981,25.9797,9.86,,12.3972,2.53416,0.24
4/15/2021 0:00,,estacion centro,,108.729,11.2015,0.82,2.78834,29.5708,9.25,,11.2353,1.9889,0.24
4/16/2021 0:00,,estacion centro,,111.303,10.9422,0.68,2.36138,44.4328,7.28,,8.77045,1.48697,0.23
4/17/2021 0:00,,estacion centro,,106.784,8.86917,0.57,3.04965,35.8297,5.42,,6.35875,0.941899,0.22
4/18/2021 0:00,,estacion centro,,115.485,9.83517,0.61,3.03263,32.3903,4.76,,5.42057,0.657421,0.2
4/19/2021 0:00,,estacion centro,,118.377,10.0428,0.6,3.05267,35.4875,8.77,,11.3617,2.59206,0.21
4/20/2021 0:00,,estacion centro,,94.7888,8.3757,0.59,1.40523,32.271,8.88,,11.0066,2.12894,0.23
4/21/2021 0:00,,estacion centro,,122.239,9.26266,0.65,2.87699,50.5962,9.58,,11.5673,1.98259,0.26
4/22/2021 0:00,,estacion centro,,112.488,9.46167,0.63,3.8248,30.3363,8.42,,10.041,1.61756,0.25
4/23/2021 0:00,,estacion centro,,92.8229,9.03175,0.64,0.730881,41.3482,7.87,,9.61545,1.74866,0.28
4/24/2021 0:00,,estacion centro,,53.53,7.94813,0.65,0.683843,59.3238,9.2,,10.955,1.75002,0.25
4/25/2021 0:00,,estacion centro,,327.421,8.43578,0.7,0.272027,61.9477,5.71,,6.5644,0.850258,0.11
4/26/2021 0:00,,estacion centro,,96.5959,8.08768,0.71,1.66374,36.4013,7.06,,8.21921,1.15594,0.11
4/27/2021 0:00,,estacion centro,,113.608,8.17633,0.74,3.3788,28.8962,10.23,,12.645,2.41592,0.17
4/28/2021 0:00,,estacion centro,,108.863,8.40318,0.68,1.23729,35.4428,7.8,,9.06726,1.26831,0.15
4/29/2021 0:00,,estacion centro,,113.057,8.7961,0.9,2.0583,30.865,10.07,,12.3282,2.25532,0.18
4/30/2021 0:00,,estacion centro,,98.774,8.48801,0.77,1.91533,37.9687,8.8,,11.0129,2.21678,0.18
5/1/2021 0:00,,estacion centro,,108.661,7.95755,0.81,2.2916,32.5547,7.3,,8.45569,1.16061,0.18
5/2/2021 0:00,,estacion centro,,104.175,7.88535,0.7,2.13738,30.093,5.81,,7.02678,1.21737,0.18
5/3/2021 0:00,,estacion centro,,116.917,8.29848,0.74,2.62652,42.0982,8.23,,9.66069,1.43086,0.17
5/4/2021 0:00,,estacion centro,,87.1798,10.31,0.73,0.433912,53.1925,10.45,,15.2785,4.82928,0.22
5/5/2021 0:00,,estacion centro,,111.377,9.15283,0.78,3.40292,57.4235,9.89,,13.0095,3.11526,0.2
5/6/2021 0:00,,estacion centro,,102.587,9.38634,0.79,2.28953,42.1852,9.08,,10.9434,1.86727,0.2
5/7/2021 0:00,,estacion centro,,112.247,10.0112,0.78,2.64644,32.7112,8.83,,10.7708,1.94217,0.21
5/8/2021 0:00,,estacion centro,,117.833,9.49117,0.77,4.09293,36.3738,8.6,,11.2847,2.68376,0.23
5/9/2021 0:00,,estacion centro,,107.33,10.1897,0.9,2.41269,31.3982,,,,,0.22
5/10/2021 0:00,,estacion centro,,16.9222,8.95367,1.01,0.570357,26.5863,,,,,0.26
5/11/2021 0:00,,estacion centro,,112.239,13.1403,1.28,1.83937,17.3683,,,,,0.3
5/12/2021 0:00,,estacion centro,,97.2751,11.8867,0.8,2.40658,23.9323,,,,,0.22
5/13/2021 0:00,,estacion centro,,151.258,14.7497,0.86,0.917656,40.2402,12.11,,21.7559,9.64644,0.3
5/14/2021 0:00,,estacion centro,,118.356,9.38217,0.95,3.55224,32.721,11.7,,17.1481,5.45361,0.29
5/15/2021 0:00,,estacion centro,,116.473,10.6852,1.16,1.47222,33.0558,9.51,,13.1054,3.59694,0.28
5/16/2021 0:00,,estacion centro,,103.441,11.0793,0.89,1.32775,31.8335,6.61,,7.45751,0.844039,0.23
5/17/2021 0:00,,estacion centro,,106.136,10.3253,1.01,2.67586,27.291,11.78,,17.0258,5.24393,0.29
5/18/2021 0:00,,estacion centro,,119.362,9.5295,0.94,3.06798,26.5983,11.8,,16.3941,4.59723,0.29
5/19/2021 0:00,,estacion centro,,100.956,8.7845,1,1.04992,32.214,13.78,,23.156,9.37643,0.34
5/20/2021 0:00,,estacion centro,,104.945,9.18134,1.1,3.20252,25.1415,10.15,,17.1036,6.95728,0.31
5/21/2021 0:00,,estacion centro,,47.934,6.85024,1.06,0.368351,39.1713,9.25,,12.5415,3.29366,0.21
5/22/2021 0:00,,estacion centro,,114.25,5.5103,0.85,3.5279,28.6443,9.92,,18.7106,8.61696,0.25
5/23/2021 0:00,,estacion centro,,114.751,6.36705,0.67,3.37803,22.1352,6.64,,7.48702,0.847929,0.12
5/24/2021 0:00,,estacion centro,,107.551,7.90902,0.77,3.44583,21.5598,15.62,,30.0938,14.4709,0.23
5/25/2021 0:00,,estacion centro,,78.2114,8.63058,0.71,0.61029,12.7152,15.1,,22.6176,7.52173,0.19
5/26/2021 0:00,,estacion centro,,103.99,12.8082,0.98,2.18664,12.9778,16.44,,30.8702,14.4282,0.27
5/27/2021 0:00,,estacion centro,,97.1179,11.9553,0.8,1.56267,17.3752,15.99,,26.5222,10.5345,0.25
5/28/2021 0:00,,estacion centro,,122.245,10.606,0.68,2.62879,75.5522,11.84,,16.5711,4.73598,0.22
5/29/2021 0:00,,estacion centro,,115.707,8.73083,1.06,3.87078,65.3022,10.63,,16.7537,6.12258,0.21
5/30/2021 0:00,,estacion centro,,112.902,8.18248,1.15,2.25622,52.0575,9.18,,15.0042,5.82659,0.19
5/31/2021 0:00,,estacion centro,,120.548,7.20412,1.05,3.02051,45.6307,12.7,,21.523,8.82259,0.2
6/1/2021 0:00,,estacion centro,,118.806,7.13199,1.04,3.78125,28.953,13.62,,17.7308,4.10857,0.19
6/2/2021 0:00,,estacion centro,,113.065,8.25735,1.44,3.24566,24.8667,14.95,,24.1053,9.15555,0.27
6/3/2021 0:00,,estacion centro,,111.574,8.25862,1.14,3.58206,24.745,13.56,,22.8627,9.30759,0.21
6/4/2021 0:00,,estacion centro,,93.6556,8.11722,0.78,1.68685,25.7757,12.87,,16.2461,3.37878,0.13
6/5/2021 0:00,,estacion centro,,97.9937,6.63737,0.65,1.16462,26.4825,9.17,,10.3416,1.16933,0.09
6/6/2021 0:00,,estacion centro,,81.9268,6.75653,0.73,0.936083,26.2062,9.35,,15.3284,5.97647,0.14
6/7/2021 0:00,,estacion centro,,76.6169,5.3424,0.87,1.16827,18.5503,13.76,,31.0583,17.2966,0.23
6/8/2021 0:00,,estacion centro,,119.106,5.72023,1.06,3.24451,23.741,12.67,,20.5925,7.92365,0.18
6/9/2021 0:00,,estacion centro,,105.245,7.20882,1.34,2.61947,26.1125,11.58,,15.8776,4.30051,0.15
6/10/2021 0:00,,estacion centro,,112.13,6.1849,1.12,1.78216,33.1648,13.33,,26.8606,13.5291,0.23
6/11/2021 0:00,,estacion centro,,123.058,5.94052,0.85,3.59674,26.0482,12.8,,16.9644,4.16193,0.17
6/12/2021 0:00,,estacion centro,,102.442,7.20888,2.28,2.49897,17.1002,12.65,,18.2656,5.61108,0.17
6/13/2021 0:00,,estacion centro,,120.358,6.53372,0.77,3.67414,13.2068,7.24,,10.448,3.20421,0.14
6/14/2021 0:00,,estacion centro,,132.545,8.39365,0.7,2.68921,18.0097,11.01,,14.0702,3.05752,0.16
6/15/2021 0:00,,estacion centro,,97.9736,9.87868,0.71,0.999367,30.9013,10.51,,15.0379,4.52733,0.2
6/16/2021 0:00,,estacion centro,,108.678,7.77342,0.7,1.23369,34.8718,10.66,,16.6392,5.97706,0.24
6/17/2021 0:00,,estacion centro,,112.384,6.6098,0.7,2.16131,47.7895,11.06,,15.3275,4.27141,0.2
6/18/2021 0:00,,estacion centro,,55.7274,5.81368,0.7,0.489272,42.3667,9.03,,11.6021,2.57045,0.16
6/19/2021 0:00,,estacion centro,,51.444,5.478,0.71,0.673235,56.2057,9.74,,12.0052,2.26973,0.13
6/20/2021 0:00,,estacion centro,,142.122,7.23347,0.72,2.53899,43.4415,8.07,,9.87312,1.80206,0.17
6/21/2021 0:00,,estacion centro,,76.9467,7.56042,0.8,0.939204,36.5228,10.26,,13.9731,3.71149,0.14
6/22/2021 0:00,,estacion centro,,82.929,9.30482,0.72,0.605069,34.7842,8.29,,10.0009,1.71445,0.12
6/23/2021 0:00,,estacion centro,,172.037,10.3763,0.79,1.7588,40.41,7.11,,8.50795,1.39729,0.13
6/24/2021 0:00,,estacion centro,,42.7952,4.3459,0.86,0.369302,26.0033,13.74,,17.6752,4.0341,0.21
6/25/2021 0:00,,estacion centro,,117.671,5.61183,0.69,2.8172,20.2902,10.38,,12.6106,2.23259,0.2
6/26/2021 0:00,,estacion centro,,123.379,4.52285,0.84,2.75695,26.4963,12.92,,18.241,5.32386,0.26
6/27/2021 0:00,,estacion centro,,17.7249,2.9063,0.81,0.680221,23.917,10.8,,12.5394,1.75054,0.21
6/28/2021 0:00,,estacion centro,,1.31727,2.45343,0.78,0.210831,22.6108,9.36,,11.8333,2.49028,0.19
6/29/2021 0:00,,estacion centro,,117.394,5.46697,0.94,4.34256,20.8815,14.18,,21.7081,7.54385,0.24
6/30/2021 0:00,,estacion centro,,104.593,6.14333,0.91,4.82697,13.3588,15.08,,23.6097,8.53348,0.27
7/1/2021 0:00,,estacion centro,,105.858,7.59758,0.96,3.04595,15.949,15.9,,24.2194,8.31898,0.3
7/2/2021 0:00,,estacion centro,,107.746,7.99005,1.32,2.9889,17.7762,16.36,,28.9237,12.5673,0.37
7/3/2021 0:00,,estacion centro,,103.685,8.679,1.34,2.49918,14.3055,14.6,,18.5747,3.96748,0.28
7/4/2021 0:00,,estacion centro,,111.646,7.78638,,3.76372,14.4372,,,,,
7/5/2021 0:00,,estacion centro,,105.968,7.89885,1.26,3.46455,15.3075,15.04,,23.3324,8.29419,0.18
7/6/2021 0:00,,estacion centro,,81.0386,7.08462,1.7,1.00496,19.2768,16.57,,24.5624,7.99683,0.16
7/7/2021 0:00,,estacion centro,,111.558,6.93517,1.62,4.11369,20.7133,17.81,,26.0695,8.26422,0.2
7/8/2021 0:00,,estacion centro,,112.007,8.68253,1.06,3.8895,15.0265,15.62,,22.6875,7.07325,0.2
7/9/2021 0:00,,estacion centro,,119.619,7.14828,1.28,3.56105,18.1757,14.14,,16.9195,2.7832,0.16
7/10/2021 0:00,,estacion centro,,119.017,7.92427,1.22,3.30412,21.5758,12.52,,21.3038,8.78903,0.05
7/11/2021 0:00,,estacion centro,,108.301,8.59033,1.16,4.07117,13.9743,9.48,,10.357,0.874739,0
7/12/2021 0:00,,estacion centro,,108.088,11.9507,1.17,3.12594,18.749,18.65,,29.0646,10.4153,0.13
7/13/2021 0:00,,estacion centro,,43.4261,11.959,1.12,1.16808,19.3857,16.81,,21.2358,4.42158,0.22
7/14/2021 0:00,,estacion centro,,119.726,10.7903,0.96,1.12306,29.913,14.45,,19.9721,5.51748,0.22
7/15/2021 0:00,,estacion centro,,123.306,6.33382,0.88,3.91308,31.9508,16.96,,29.5507,12.6003,0.29
7/16/2021 0:00,,estacion centro,,108.772,6.80373,0.92,2.50326,35.0912,10.64,,12.0628,1.42324,0.19
7/17/2021 0:00,,estacion centro,,84.1746,7.55653,0.88,0.762146,23.0338,11.57,,13.5002,1.93061,0.21
7/18/2021 0:00,,estacion centro,,104.87,8.25435,0.84,3.12565,24.6592,8.43,,10.783,2.35669,0.24
7/19/2021 0:00,,estacion centro,,119.51,7.39102,0.9,3.34496,22.4422,13.2,,16.2793,3.08058,0.27
7/20/2021 0:00,,estacion centro,,79.5059,10.1013,0.94,1.52074,15.3455,13.67,,17.2859,3.6196,0.27
7/21/2021 0:00,,estacion centro,,121.852,8.53833,1.08,4.18487,13.117,13.98,,18.963,4.98783,0.3
7/22/2021 0:00,,estacion centro,,120.541,8.67683,0.95,3.56174,13.9218,14.7,,24.7479,10.0464,0.35
7/23/2021 0:00,,estacion centro,,104.282,9.2245,0.94,2.41752,16.8373,14.55,,18.6281,4.08044,0.29
7/24/2021 0:00,,estacion centro,,106.847,11.6653,0.86,3.23132,13.1613,11.92,,16.1224,4.20203,0.32
7/25/2021 0:00,,estacion centro,,94.7765,7.62985,0.67,1.92485,16.704,13.8,,25.922,12.1095,0.39
7/26/2021 0:00,,estacion centro,,80.8783,7.14007,0.46,0.526309,24.4085,14.69,,19.1974,4.50455,0.35
7/27/2021 0:00,,estacion centro,,106.606,5.29673,0.42,2.18457,24.9287,11.23,,15.0765,3.85073,0.35
7/28/2021 0:00,,estacion centro,,43.3406,4.92118,0.44,0.878206,14.1122,12.15,,14.3277,2.1802,0.35
7/29/2021 0:00,,estacion centro,,118.99,9.71683,0.57,2.99952,22.0787,11.68,,14.4785,2.79585,0.37
7/30/2021 0:00,,estacion centro,,116.536,7.50527,0.7,3.90963,26.3735,12.43,,17.6863,5.25124,0.36
7/31/2021 0:00,,estacion centro,,104.351,8.56093,0.64,1.83417,31.5652,11.79,,19.0511,7.26454,0.34
8/1/2021 0:00,,estacion centro,,98.3881,8.12067,0.43,0.933891,33.6935,9.28,,10.7138,1.4295,0.28
8/2/2021 0:00,,estacion centro,,99.4012,10.6202,0.41,1.72951,29.7862,14.63,,20.7839,6.15544,0.33
8/3/2021 0:00,,estacion centro,,68.6567,10.9903,0.5,0.492826,28.6693,13.93,,19.2914,5.35976,0.34
8/4/2021 0:00,,estacion centro,,111.615,10.5555,0.45,1.4815,38.0612,12.3,,16.1896,3.8912,0.33
8/5/2021 0:00,,estacion centro,,98.4194,7.84525,0.39,1.05486,37.3992,13.03,,16.8139,3.78065,0.39
8/6/2021 0:00,,estacion centro,,65.3448,6.45358,0.44,0.680686,23.5473,12.39,,15.0247,2.64522,0.37
8/7/2021 0:00,,estacion centro,,110.336,7.40992,0.46,4.12999,18.2165,10.37,,12.5675,2.20221,0.39
8/8/2021 0:00,,estacion centro,,99.1464,7.05993,0.52,1.37608,19.1023,8.82,,11.7522,2.94061,0.41
8/9/2021 0:00,,estacion centro,,321.977,6.48818,0.42,0.35769,23.1308,12.35,,14.2519,1.90605,0.41
8/10/2021 0:00,,estacion centro,,119.935,6.9451,0.59,3.77662,16.6472,14.57,,19.3831,4.81475,0.45
8/11/2021 0:00,,estacion centro,,103.698,10.7702,0.53,2.72847,13.994,11.53,,13.0745,1.55481,0.42
8/12/2021 0:00,,estacion centro,,40.4849,11.8418,0.51,1.04489,14.8158,16.11,,29.9257,13.8216,0.56
8/13/2021 0:00,,estacion centro,,96.3811,8.19814,0.44,1.03198,18.0603,14.86,,18.0017,3.13898,0.52
8/14/2021 0:00,,estacion centro,,104.909,8.4758,0.53,2.29287,23.8303,11.75,,13.8783,2.12741,0.49
8/15/2021 0:00,,estacion centro,,79.533,8.5359,0.68,0.851409,33.458,9.4,,10.3873,0.987307,0.42
8/16/2021 0:00,,estacion centro,,72.7076,7.66098,1.14,0.753894,32.5802,14.97,,21.4263,6.46276,0.46
8/17/2021 0:00,,estacion centro,,120.351,9.084,0.77,3.06755,24.146,12.6,,21.7943,9.2056,0.5
8/18/2021 0:00,,estacion centro,,104.84,9.21233,0.98,2.09045,16.4603,13.64,,18.8844,5.25101,0.51
8/19/2021 0:00,,estacion centro,,37.9669,8.26755,1.27,0.898404,16.2748,13.05,,17.4144,4.36696,0.51
8/20/2021 0:00,,estacion centro,,113.963,8.12407,0.84,3.86509,14.2317,11.65,,14.3158,2.6703,0.5
8/21/2021 0:00,,estacion centro,,114.218,8.99193,0.93,3.39757,18.0058,11.18,,16.1981,5.03302,0.53
8/22/2021 0:00,,estacion centro,,110.243,8.18602,0.69,3.70812,20.1482,7.44,,8.24658,0.811923,0.47
8/23/2021 0:00,,estacion centro,,109.184,8.88878,1.17,2.97107,24.1752,11.91,,15.2805,3.3712,0.51
8/24/2021 0:00,,estacion centro,,85.2253,7.06788,0.62,1.34852,21.075,8.4,,10.1017,1.70546,0.48
8/25/2021 0:00,,estacion centro,,178.482,4.08973,0.5,1.15111,80.2104,8,,9.75488,1.75617,0.51
8/26/2021 0:00,,estacion centro,,81.0247,2.96593,0.5,0.749505,22.9962,11.08,,12.7583,1.68965,0.55
8/27/2021 0:00,,estacion centro,,100.233,5.46078,0.55,0.948649,42.2934,11.43,,13.5194,2.09352,0.59
8/28/2021 0:00,,estacion centro,,104.994,7.29655,0.66,1.99825,26.8352,9.14,,9.80594,0.667569,0.57
8/29/2021 0:00,,estacion centro,,119.998,7.80537,0.51,3.23856,20.2137,7.31,,8.1104,0.803591,0.57
8/30/2021 0:00,,estacion centro,,39.6937,7.74475,0.57,0.970615,21.557,12.02,,14.4378,2.41867,0.63
8/31/2021 0:00,,estacion centro,,97.1936,10.1512,0.56,1.94876,21.5948,12.77,,15.2583,2.4931,0.65
9/1/2021 0:00,,estacion centro,,107.327,11.1945,0.54,3.58057,20.2838,11.62,,13.2435,1.63006,0.63
9/2/2021 0:00,,estacion centro,,92.2946,10.9038,0.57,0.556229,32.5713,11.31,,13.1003,1.79674,0.65
9/3/2021 0:00,,estacion centro,,103.183,9.04167,0.55,2.30311,28.0895,11.59,,12.967,1.38109,0.65
9/4/2021 0:00,,estacion centro,,96.9807,8.54449,0.39,1.66941,28.0573,12.26,,13.2386,0.984685,0.67
9/5/2021 0:00,,estacion centro,,104.988,10.5145,0.46,2.80472,13.1843,7.02,,7.47274,0.467861,0.62
9/6/2021 0:00,,estacion centro,,108.214,9.88733,0.46,3.19081,17.0812,9.81,,10.9816,1.17964,0.64
9/7/2021 0:00,,estacion centro,,133.001,8.759,0.51,0.664256,36.2555,12.91,,16.5593,3.65136,0.67
9/8/2021 0:00,,estacion centro,,123.062,5.56165,1,2.76373,25.1978,14.16,,15.6458,1.48707,0.69
9/9/2021 0:00,,estacion centro,,96.5179,6.40685,0.54,1.48827,26.182,11.87,,14.993,1.38123,0.69
9/10/2021 0:00,,estacion centro,,106.219,9.297,0.53,1.39683,23.8137,11.86,,12.8925,1.04618,0.52
9/11/2021 0:00,,estacion centro,,89.3137,8.73016,0.54,0.696656,26.202,9.36,,10.545,1.18664,0.13
9/12/2021 0:00,,estacion centro,,65.9679,7.91843,0.58,0.181238,34.4007,7.97,,8.575,0.607739,0.11
9/13/2021 0:00,,estacion centro,,79.4102,7.58922,0.59,0.607456,37.2567,12.96,,14.6227,1.65984,0.14
9/14/2021 0:00,,estacion centro,,101.09,7.16061,0.67,1.61518,20.3612,14.32,,16.2471,1.93038,0.15
9/15/2021 0:00,,estacion centro,,91.8704,8.1832,0.66,0.887385,19.2167,12.57,,14.0934,1.51886,0.14
9/16/2021 0:00,,estacion centro,,112.394,8.39149,0.73,2.52474,28.8017,13.71,,15.6166,1.90365,0.14
9/17/2021 0:00,,estacion centro,,92.5223,9.43117,0.51,0.610321,16.7053,10.75,,12.0004,1.25079,0.17
9/18/2021 0:00,,estacion centro,,111.679,13.3818,0.47,3.29405,15.5935,9.34,,11.3921,2.05361,0.18
9/19/2021 0:00,,estacion centro,,97.6993,11.2172,0.47,1.62273,16.0175,8.22,,8.8287,0.613363,0.12
9/20/2021 0:00,,estacion centro,,121.401,10.88,0.44,2.82421,19.457,10.3,,11.5436,1.24605,0.13
9/21/2021 0:00,,estacion centro,,101.532,11.5092,0.56,1.08115,21.6138,12.16,,14.394,2.23646,0.12
9/22/2021 0:00,,estacion centro,,103.167,11.1205,0.61,0.463553,17.75,14.26,,17.3266,3.06459,0.14
9/23/2021 0:00,,estacion centro,,114.457,10.9993,0.48,3.11504,17.2632,12.74,,14.2838,1.54108,0.16
9/24/2021 0:00,,estacion centro,,96.7509,11.4977,0.56,1.92355,16.7232,12.84,,14.844,2.00483,0.16
9/25/2021 0:00,,estacion centro,,97.8628,11.9202,0.78,1.3746,15.7122,9.21,,10.0347,0.820472,0.17
9/26/2021 0:00,,estacion centro,,119.442,11.092,0.66,4.38205,11.6458,6.92,,7.3595,0.438762,0.14
9/27/2021 0:00,,estacion centro,,121.756,12.1763,0.59,3.43939,14.9005,9.06,,9.72684,0.667449,0.17
9/28/2021 0:00,,estacion centro,,96.6359,14.5078,1.01,1.33008,14.8453,9.33,,10.0511,0.635098,0.2
9/29/2021 0:00,,estacion centro,,87.873,12.5098,0.96,0.845347,19.24,10.61,,11.5604,0.952424,0.2
9/30/2021 0:00,,estacion centro,,97.6313,11.1387,0.65,1.74861,23.0652,9.05,,9.82774,0.77347,0.2
10/1/2021 0:00,,estacion centro,,118.48,10.8622,0.78,3.10405,23.021,12.88,,13.8302,0.953399,0.24
10/2/2021 0:00,,estacion centro,,108.108,10.1362,0.88,1.46414,24.1098,9.83,,10.4748,0.647571,0.24
10/3/2021 0:00,,estacion centro,,139.455,8.69714,1,2.28168,22.448,8.29,,8.77075,0.485028,0.21
10/4/2021 0:00,,estacion centro,,101.787,9.30133,0.77,1.94956,16.0938,11.57,,12.4628,0.894261,0.22
10/5/2021 0:00,,estacion centro,,119.184,8.8165,0.45,3.83932,23.4018,12.99,,14.2625,1.27428,0.22
10/6/2021 0:00,,estacion centro,,78.424,12.9612,0.11,0.232122,14.221,13.36,,15.117,1.75536,0.26
10/7/2021 0:00,,estacion centro,,44.3172,12.8422,0.13,0.085795,26.8063,13.46,,15.6884,2.22735,0.28
10/8/2021 0:00,,estacion centro,,17.3922,12.6942,0.08,0.690242,29.9653,13.28,,16.3755,3.09991,0.34
10/9/2021 0:00,,estacion centro,,108.482,13.2577,0.44,0.51431,27.1078,11.55,,12.6135,1.06769,0.23
10/10/2021 0:00,,estacion centro,,133.298,10.6168,0.55,1.7353,19.5523,9.22,,9.76405,0.54085,0.15
10/11/2021 0:00,,estacion centro,,97.8969,11.615,0.61,1.07992,20.1328,7.6,,8.05849,0.453538,0.12
